DEPT,TWT,seismicamplitude,AI_Jason_inv,AI_Log,Int,D2,Quadr,TraceGrad,GradMag,Freq,Phase,CosPhase
2258.312,1547.958,2365.205,,8836.6,3.4771,-380.3,-1445.9,-25.9,587.8,27.7,-31.6444,0.8358
2258.465,1548.043,2387.391,,8806.9,3.4879,-378.1,-1409.2,-35.2,570.9,27.6,-30.7667,0.8436
2258.617,1548.128,2409.577,,8780.1,3.4987,-376.0,-1372.5,-44.5,554.1,27.5,-29.8891,0.8515
2258.770,1548.214,2431.767,,8756.7,3.5096,-373.9,-1335.8,-53.8,537.2,27.3,-29.0114,0.8594
2258.922,1548.299,2453.957,,8752.5,3.5204,-371.8,-1299.0,-63.1,520.4,27.2,-28.1337,0.8673
2259.074,1548.384,2476.147,,8753.6,3.5312,-369.7,-1262.3,-72.4,503.5,27.1,-27.2560,0.8752
2259.227,1548.470,2498.339,,8738.6,3.5420,-367.6,-1225.5,-81.7,486.7,26.9,-26.3783,0.8831
2259.379,1548.555,2520.533,,8710.0,3.5529,-365.5,-1188.8,-91.0,469.8,26.8,-25.5006,0.8910
2259.532,1548.640,2542.730,,8683.9,3.5637,-363.4,-1152.1,-100.3,453.0,26.6,-24.6228,0.8989
2259.684,1548.726,2564.929,,8665.6,3.5745,-361.3,-1115.3,-109.6,436.1,26.5,-23.7450,0.9067
2259.836,1548.811,2587.130,,8653.6,3.5853,-359.2,-1078.6,-118.9,419.3,26.4,-22.8672,0.9146
2259.989,1548.896,2609.333,,8643.2,3.5962,-357.1,-1041.8,-128.2,402.4,26.2,-21.9894,0.9225
2260.141,1548.982,2630.476,,8633.0,3.6070,-355.0,-1005.1,-137.5,385.6,26.1,-21.1115,0.9304
2260.294,1549.067,2641.877,,8630.5,3.6215,-346.9,-970.4,-137.9,379.7,26.0,-20.3638,0.9342
2260.446,1549.152,2648.960,,8635.9,3.6370,-337.2,-936.3,-136.0,376.9,25.8,-19.6518,0.9370
2260.598,1549.238,2656.043,,8669.4,3.6525,-327.4,-902.2,-134.0,374.1,25.7,-18.9398,0.9397
2260.751,1549.323,2663.127,,8711.6,3.6680,-317.6,-868.1,-132.0,371.3,25.6,-18.2278,0.9424
2260.903,1549.408,2670.211,,8762.3,3.6835,-307.9,-833.9,-130.1,368.5,25.5,-17.5157,0.9451
2261.056,1549.494,2677.295,,8824.9,3.6990,-298.1,-799.8,-128.1,365.6,25.3,-16.8036,0.9478
2261.208,1549.579,2684.380,,8913.3,3.7145,-288.4,-765.7,-126.1,362.8,25.2,-16.0915,0.9505
2261.360,1549.664,2691.464,,9007.1,3.7300,-278.6,-731.6,-124.2,360.0,25.1,-15.3794,0.9532
2261.513,1549.750,2698.549,,9112.0,3.7455,-268.8,-697.4,-122.2,357.2,25.0,-14.6673,0.9559
2261.665,1549.835,2705.632,,9210.3,3.7610,-259.1,-663.3,-120.2,354.4,24.8,-13.9551,0.9587
2261.818,1549.920,2712.715,,9280.0,3.7765,-249.3,-629.2,-118.3,351.6,24.7,-13.2429,0.9614
2261.970,1550.005,2719.798,,9303.7,3.7920,-239.5,-595.0,-116.3,348.7,24.6,-12.5307,0.9641
2262.122,1550.091,2726.881,,9262.2,3.8075,-229.8,-560.9,-114.3,345.9,24.5,-11.8185,0.9668
2262.275,1550.176,2733.963,,9209.5,3.8230,-220.0,-526.7,-112.4,343.1,24.3,-11.1063,0.9695
2262.427,1550.261,2741.043,,9159.3,3.8385,-210.2,-492.6,-110.4,340.3,24.2,-10.3940,0.9722
2262.580,1550.347,2748.122,,9114.5,3.8539,-200.5,-458.4,-108.4,337.5,24.1,-9.6818,0.9749
2262.732,1550.432,2755.198,,9076.0,3.8694,-190.7,-424.3,-106.5,334.6,24.0,-8.9695,0.9777
2262.884,1550.517,2762.275,,9042.6,3.8849,-180.9,-390.1,-104.5,331.8,23.8,-8.2572,0.9804
2263.037,1550.603,2769.352,,8999.1,3.9004,-171.1,-356.0,-102.6,329.0,23.7,-7.5449,0.9831
2263.189,1550.688,2776.428,,8930.9,3.9159,-161.4,-321.8,-100.6,326.2,23.6,-6.8326,0.9858
2263.342,1550.773,2783.506,,8873.6,3.9314,-151.6,-287.6,-98.7,323.4,23.4,-6.1202,0.9885
2263.494,1550.859,2790.583,,8846.8,3.9469,-141.8,-253.5,-96.7,320.5,23.3,-5.4078,0.9912
2263.646,1550.944,2797.660,,8831.1,3.9624,-132.0,-219.3,-94.7,317.7,23.2,-4.6954,0.9939
2263.799,1551.029,2802.876,,8812.9,3.9751,-126.2,-186.0,-92.2,316.5,23.1,-4.0102,0.9955
2263.951,1551.115,2804.611,,8783.6,3.9825,-128.1,-154.3,-88.5,318.5,23.0,-3.3769,0.9948
2264.104,1551.200,2806.325,,8745.9,3.9899,-129.9,-122.6,-84.8,320.4,23.0,-2.7435,0.9942
2264.256,1551.285,2808.035,,8716.8,3.9973,-131.7,-91.0,-81.0,322.3,22.9,-2.1101,0.9936
2264.408,1551.371,2809.743,,8701.4,4.0047,-133.6,-59.3,-77.3,324.2,22.8,-1.4767,0.9929
2264.561,1551.456,2811.446,,8691.2,4.0121,-135.4,-27.6,-73.6,326.1,22.8,-0.8434,0.9923
2264.713,1551.541,2813.147,,8699.3,4.0195,-137.2,4.1,-69.9,328.0,22.7,-0.2100,0.9917
2264.866,1551.627,2814.846,,8720.4,4.0269,-139.1,35.8,-66.2,329.9,22.6,0.4235,0.9910
2265.018,1551.712,2816.545,,8787.8,4.0343,-140.9,67.5,-62.4,331.8,22.6,1.0569,0.9904
2265.170,1551.797,2818.243,,8883.2,4.0416,-142.8,99.1,-58.7,333.7,22.5,1.6904,0.9897
2265.323,1551.882,2819.940,,9018.6,4.0490,-144.6,130.8,-55.0,335.6,22.4,2.3239,0.9891
2265.475,1551.968,2821.634,,9152.3,4.0564,-146.4,162.5,-51.3,337.5,22.4,2.9574,0.9885
2265.628,1552.053,2823.328,,9282.9,4.0638,-148.3,194.2,-47.6,339.4,22.3,3.5910,0.9878
2265.780,1552.138,2825.022,,9416.9,4.0712,-150.1,225.9,-43.9,341.3,22.2,4.2246,0.9872
2265.932,1552.224,2826.717,,9549.1,4.0786,-152.0,257.6,-40.1,343.2,22.2,4.8582,0.9866
2266.085,1552.309,2828.411,,9700.7,4.0860,-153.8,289.4,-36.4,345.1,22.1,5.4918,0.9859
2266.237,1552.394,2830.102,,9848.9,4.0934,-155.6,321.1,-32.7,347.0,22.0,6.1255,0.9853
2266.390,1552.480,2831.792,,9996.6,4.1008,-157.5,352.8,-29.0,348.9,22.0,6.7592,0.9846
2266.542,1552.565,2833.479,,10118.3,4.1081,-159.3,384.5,-25.3,350.8,21.9,7.3929,0.9840
2266.694,1552.650,2835.165,,10203.5,4.1155,-161.2,416.2,-21.6,352.6,21.9,8.0266,0.9833
2266.847,1552.736,2836.849,,10285.2,4.1229,-163.0,447.9,-17.8,354.5,21.8,8.6604,0.9827
2266.999,1552.821,2838.532,,10357.6,4.1303,-164.9,479.7,-14.1,356.4,21.7,9.2941,0.9821
2267.152,1552.906,2840.213,,10416.1,4.1377,-166.7,511.4,-10.4,358.3,21.7,9.9280,0.9814
2267.304,1552.992,2841.739,,10456.9,4.1450,-168.5,543.1,-6.7,360.1,21.6,10.5618,0.9808
2267.456,1553.077,2837.073,,10476.2,4.1387,-166.6,576.2,-5.2,362.7,21.6,11.2104,0.9775
2267.609,1553.162,2831.547,,10421.7,4.1309,-164.2,609.5,-3.9,365.3,21.6,11.8606,0.9740
2267.761,1553.248,2826.018,,10375.3,4.1230,-161.9,642.8,-2.6,368.0,21.6,12.5108,0.9704
2267.914,1553.333,2820.486,,10363.8,4.1152,-159.5,676.0,-1.3,370.6,21.6,13.1610,0.9669
2268.066,1553.418,2814.951,,10375.3,4.1073,-157.2,709.3,0.0,373.3,21.7,13.8113,0.9633
2268.218,1553.504,2809.414,,10436.8,4.0995,-154.8,742.6,1.4,375.9,21.7,14.4616,0.9598
2268.371,1553.589,2803.873,,10507.3,4.0917,-152.5,775.9,2.7,378.5,21.7,15.1119,0.9562
2268.523,1553.674,2798.329,,10563.4,4.0838,-150.1,809.1,4.0,381.2,21.7,15.7622,0.9527
2268.676,1553.760,2792.781,,10603.7,4.0760,-147.7,842.4,5.3,383.8,21.7,16.4125,0.9491
2268.828,1553.845,2787.231,,10615.7,4.0681,-145.4,875.7,6.6,386.4,21.7,17.0629,0.9456
2268.980,1553.930,2781.678,,10603.5,4.0603,-143.0,909.0,7.9,389.1,21.8,17.7132,0.9420
2269.133,1554.016,2776.121,,10591.0,4.0524,-140.6,942.2,9.2,391.7,21.8,18.3636,0.9385
2269.285,1554.101,2770.561,,10585.9,4.0446,-138.3,975.5,10.5,394.3,21.8,19.0139,0.9349
2269.438,1554.186,2764.999,,10584.8,4.0367,-135.9,1008.8,11.8,397.0,21.8,19.6643,0.9314
2269.590,1554.271,2759.435,,10585.0,4.0289,-133.5,1042.1,13.1,399.6,21.8,20.3146,0.9278
2269.742,1554.357,2753.867,,10585.2,4.0210,-131.1,1075.4,14.4,402.2,21.8,20.9650,0.9243
2269.895,1554.442,2748.298,,10596.2,4.0131,-128.8,1108.7,15.7,404.9,21.9,21.6154,0.9207
2270.047,1554.527,2742.725,,10610.5,4.0053,-126.4,1141.9,17.0,407.5,21.9,22.2658,0.9172
2270.200,1554.613,2737.148,,10619.2,3.9974,-124.0,1175.2,18.3,410.1,21.9,22.9162,0.9136
2270.352,1554.698,2731.569,,10624.4,3.9896,-121.6,1208.5,19.6,412.7,21.9,23.5667,0.9101
2270.504,1554.783,2725.987,,10632.7,3.9817,-119.2,1241.8,20.9,415.4,21.9,24.2173,0.9065
2270.657,1554.869,2720.402,,10645.4,3.9739,-116.8,1275.1,22.2,418.0,21.9,24.8678,0.9030
2270.809,1554.954,2714.789,,10657.0,3.9660,-114.5,1308.4,23.5,420.6,21.9,25.5183,0.8994
2270.962,1555.039,2706.997,,10666.9,3.9593,-115.2,1342.0,28.6,422.7,22.0,26.1577,0.8947
2271.114,1555.125,2696.575,,10694.4,3.9539,-119.7,1375.9,38.2,424.1,22.1,26.7842,0.8888
2271.266,1555.210,2686.148,,10729.0,3.9486,-124.1,1409.8,47.8,425.5,22.1,27.4106,0.8829
2271.419,1555.295,2675.720,,10772.4,3.9432,-128.6,1443.8,57.3,426.9,22.2,28.0371,0.8769
2271.571,1555.381,2665.291,,10820.0,3.9378,-133.0,1477.7,66.9,428.3,22.3,28.6635,0.8710
2271.724,1555.466,2654.860,,10853.5,3.9325,-137.5,1511.6,76.5,429.7,22.4,29.2900,0.8650
2271.876,1555.551,2644.427,,10868.8,3.9271,-141.9,1545.5,86.1,431.1,22.5,29.9165,0.8591
2272.028,1555.637,2633.992,,10869.5,3.9217,-146.4,1579.4,95.7,432.5,22.6,30.5429,0.8531
2272.181,1555.722,2623.552,,10874.2,3.9163,-150.8,1613.4,105.3,433.9,22.6,31.1693,0.8472
2272.333,1555.807,2613.110,,10880.4,3.9110,-155.3,1647.3,114.8,435.4,22.7,31.7958,0.8412
2272.486,1555.893,2602.664,,10887.6,3.9056,-159.7,1681.2,124.4,436.8,22.8,32.4223,0.8353
2272.638,1555.978,2592.215,,10896.7,3.9002,-164.2,1715.1,134.0,438.2,22.9,33.0488,0.8293
2272.790,1556.063,2581.763,,10917.2,3.8948,-168.6,1749.1,143.6,439.6,23.0,33.6753,0.8234
2272.943,1556.149,2571.308,,10937.6,3.8895,-173.1,1783.0,153.1,441.0,23.0,34.3017,0.8174
2273.095,1556.234,2560.851,,10941.1,3.8841,-177.5,1816.9,162.7,442.5,23.1,34.9282,0.8115
2273.248,1556.319,2550.392,,10942.2,3.8787,-182.0,1850.8,172.3,443.9,23.2,35.5546,0.8055
2273.400,1556.405,2539.930,,10946.2,3.8733,-186.4,1884.7,181.9,445.3,23.3,36.1811,0.7996
2273.552,1556.490,2529.466,,10949.9,3.8679,-190.9,1918.7,191.4,446.8,23.4,36.8076,0.7936
2273.705,1556.575,2518.999,,10965.2,3.8626,-195.3,1952.6,201.0,448.2,23.4,37.4341,0.7877
2273.857,1556.661,2508.529,,10976.2,3.8572,-199.8,1986.5,210.6,449.6,23.5,38.0606,0.7817
2274.010,1556.746,2498.058,,10970.8,3.8518,-204.2,2020.4,220.2,451.1,23.6,38.6872,0.7758
2274.162,1556.831,2487.583,,10967.1,3.8464,-208.7,2054.3,229.7,452.5,23.7,39.3137,0.7698
2274.314,1556.917,2477.105,,10960.3,3.8410,-213.1,2088.3,239.3,453.9,23.8,39.9402,0.7639
2274.467,1557.002,2465.145,,10951.9,3.8360,-217.9,2122.4,248.6,455.7,23.8,40.5688,0.7578
2274.619,1557.087,2446.668,,10956.6,3.8487,-234.6,2166.4,245.7,470.9,24.0,41.2922,0.7484
2274.772,1557.172,2426.902,,10959.7,3.8615,-251.4,2210.3,242.7,486.1,24.1,42.0155,0.7389
2274.924,1557.258,2407.134,,10942.5,3.8742,-268.1,2254.3,239.8,501.3,24.2,42.7388,0.7294
2275.076,1557.343,2387.363,,10925.9,3.8869,-284.9,2298.3,236.8,516.5,24.3,43.4620,0.7200
2275.229,1557.428,2367.590,,10913.6,3.8997,-301.6,2342.2,233.9,531.7,24.4,44.1852,0.7105
2275.381,1557.514,2347.813,,10924.9,3.9124,-318.4,2386.2,231.0,546.9,24.5,44.9085,0.7011
2275.534,1557.599,2328.032,,10945.7,3.9251,-335.1,2430.1,228.0,562.1,24.6,45.6318,0.6916
2275.686,1557.684,2308.248,,10961.9,3.9378,-351.9,2474.1,225.1,577.3,24.7,46.3551,0.6821
2275.838,1557.770,2288.462,,10973.8,3.9506,-368.6,2518.0,222.1,592.5,24.8,47.0783,0.6727
2275.991,1557.855,2268.674,,10979.8,3.9633,-385.4,2562.0,219.2,607.7,24.9,47.8015,0.6632
2276.143,1557.940,2248.883,,10984.1,3.9760,-402.1,2605.9,216.3,623.0,25.0,48.5247,0.6537
2276.296,1558.026,2229.091,,10994.3,3.9887,-418.8,2649.8,213.3,638.2,25.1,49.2479,0.6443
2276.448,1558.111,2209.296,,11004.4,4.0014,-435.5,2693.8,210.4,653.4,25.2,49.9710,0.6348
2276.600,1558.196,2189.499,,11012.2,4.0141,-452.3,2737.7,207.5,668.6,25.4,50.6941,0.6254
2276.753,1558.282,2169.700,,11012.9,4.0268,-469.0,2781.6,204.6,683.8,25.5,51.4172,0.6159
2276.905,1558.367,2149.897,,11011.7,4.0396,-485.7,2825.6,201.6,699.0,25.6,52.1403,0.6064
2277.058,1558.452,2130.091,,11018.6,4.0523,-502.4,2869.5,198.7,714.2,25.7,52.8634,0.5970
2277.210,1558.538,2110.282,,11027.4,4.0650,-519.1,2913.4,195.8,729.4,25.8,53.5866,0.5875
2277.362,1558.623,2090.471,,11031.5,4.0777,-535.8,2957.4,192.9,744.7,25.9,54.3097,0.5780
2277.515,1558.708,2070.658,,11041.5,4.0904,-552.5,3001.3,189.9,759.9,26.0,55.0328,0.5686
2277.667,1558.794,2050.842,,11057.6,4.1031,-569.3,3045.2,187.0,775.1,26.1,55.7559,0.5591
2277.820,1558.879,2031.024,,11071.2,4.1158,-586.0,3089.1,184.1,790.3,26.2,56.4789,0.5496
2277.972,1558.964,2011.204,,11079.8,4.1285,-602.6,3133.0,181.2,805.5,26.3,57.2020,0.5402
2278.124,1559.050,1976.284,,11090.5,4.1518,-608.8,3178.2,174.5,826.7,26.4,58.0030,0.5282
2278.277,1559.135,1930.452,,11100.0,4.1828,-607.4,3224.1,165.2,852.2,26.5,58.8603,0.5145
2278.429,1559.220,1884.621,,11108.4,4.2138,-606.0,3270.1,155.8,877.6,26.6,59.7176,0.5008
2278.582,1559.306,1838.790,,11124.0,4.2448,-604.6,3316.1,146.5,903.1,26.7,60.5749,0.4871
2278.734,1559.391,1792.959,,11145.0,4.2758,-603.2,3362.0,137.1,928.5,26.8,61.4322,0.4734
2278.886,1559.476,1747.128,,11139.8,4.3067,-601.8,3408.0,127.7,954.0,26.9,62.2895,0.4596
2279.039,1559.562,1701.295,,11101.3,4.3377,-600.5,3453.9,118.4,979.5,27.0,63.1467,0.4459
2279.191,1559.647,1655.463,,11074.4,4.3687,-599.1,3499.9,109.0,1004.9,27.1,64.0039,0.4322
2279.344,1559.732,1609.630,,11087.0,4.3997,-597.7,3545.8,99.7,1030.4,27.2,64.8611,0.4185
2279.496,1559.817,1563.798,,11112.2,4.4307,-596.3,3591.8,90.3,1055.8,27.3,65.7183,0.4047
2279.648,1559.903,1517.968,,11083.5,4.4617,-594.9,3637.7,81.0,1081.3,27.3,66.5754,0.3910
2279.801,1559.988,1472.138,,11020.1,4.4926,-593.5,3683.7,71.6,1106.7,27.4,67.4324,0.3773
2279.953,1560.073,1426.308,,10940.4,4.5236,-592.2,3729.6,62.3,1132.2,27.5,68.2895,0.3636
2280.106,1560.159,1380.479,,10980.2,4.5546,-590.8,3775.5,52.9,1157.6,27.6,69.1465,0.3499
2280.258,1560.244,1334.650,,11023.0,4.5856,-589.4,3821.5,43.6,1183.1,27.7,70.0035,0.3361
2280.410,1560.329,1288.820,,11064.1,4.6165,-588.1,3867.4,34.2,1208.5,27.8,70.8604,0.3224
2280.563,1560.415,1242.992,,11106.6,4.6475,-586.7,3913.3,24.9,1233.9,27.9,71.7173,0.3087
2280.715,1560.500,1197.163,,11074.9,4.6785,-585.4,3959.2,15.5,1259.4,28.0,72.5742,0.2950
2280.868,1560.585,1151.334,,11014.0,4.7094,-584.0,4005.2,6.2,1284.8,28.1,73.4311,0.2813
2281.020,1560.671,1105.505,,11004.3,4.7404,-582.6,4051.1,-3.2,1310.2,28.2,74.2879,0.2675
2281.172,1560.756,1059.676,,11038.4,4.7714,-581.3,4097.0,-12.5,1335.7,28.3,75.1448,0.2538
2281.325,1560.841,1013.846,,11093.1,4.8023,-579.9,4142.9,-21.8,1361.1,28.4,76.0015,0.2401
2281.477,1560.927,968.018,,11136.4,4.8333,-578.6,4188.8,-31.2,1386.5,28.4,76.8583,0.2264
2281.630,1561.012,917.799,,11172.5,4.8659,-577.2,4232.6,-40.3,1411.8,28.5,77.7188,0.2125
2281.782,1561.097,848.275,,11179.0,4.9086,-575.2,4263.1,-47.9,1435.9,28.6,78.6026,0.1971
2281.934,1561.183,777.813,,11171.9,4.9513,-573.1,4293.7,-55.5,1459.9,28.7,79.4865,0.1818
2282.087,1561.268,707.352,,11165.1,4.9940,-571.1,4324.2,-63.1,1484.0,28.7,80.3702,0.1665
2282.239,1561.353,636.891,,11127.7,5.0367,-569.1,4354.8,-70.7,1508.1,28.8,81.2540,0.1512
2282.392,1561.439,566.431,,11009.6,5.0794,-567.1,4385.3,-78.3,1532.2,28.9,82.1378,0.1359
2282.544,1561.524,495.971,,10924.4,5.1221,-565.1,4415.9,-85.9,1556.3,28.9,83.0216,0.1205
2282.696,1561.609,425.513,,10933.9,5.1648,-563.1,4446.4,-93.5,1580.4,29.0,83.9053,0.1052
2282.849,1561.695,355.055,,10914.5,5.2075,-561.0,4477.0,-101.1,1604.4,29.1,84.7890,0.0899
2283.001,1561.780,284.597,,10820.1,5.2502,-559.0,4507.5,-108.7,1628.5,29.1,85.6728,0.0746
2283.154,1561.865,214.139,,10750.8,5.2929,-557.0,4538.1,-116.4,1652.6,29.2,86.5565,0.0593
2283.306,1561.951,143.681,,10791.5,5.3356,-555.0,4568.6,-124.0,1676.7,29.3,87.4402,0.0440
2283.458,1562.036,73.223,,10843.9,5.3783,-553.0,4599.1,-131.6,1700.8,29.3,88.3239,0.0286
2283.611,1562.121,2.766,,10779.0,5.4210,-550.9,4629.7,-139.2,1724.8,29.4,89.2076,0.0133
2283.763,1562.207,-67.690,,10727.8,5.4637,-548.9,4660.2,-146.8,1748.9,29.5,90.0913,-0.0020
2283.916,1562.292,-138.145,,10694.3,5.5064,-546.9,4690.7,-154.4,1773.0,29.5,90.9749,-0.0173
2284.068,1562.377,-208.600,,10732.3,5.5491,-544.8,4721.3,-162.0,1797.1,29.6,91.8586,-0.0326
2284.220,1562.462,-279.055,,10752.5,5.5918,-542.8,4751.8,-169.7,1821.1,29.7,92.7422,-0.0479
2284.373,1562.548,-349.509,,10752.2,5.6345,-540.8,4782.3,-177.3,1845.2,29.7,93.6259,-0.0632
2284.525,1562.633,-419.964,,10696.7,5.6772,-538.7,4812.9,-184.9,1869.3,29.8,94.5095,-0.0786
2284.678,1562.718,-490.418,,10614.3,5.7199,-536.7,4843.4,-192.5,1893.4,29.9,95.3931,-0.0939
2284.830,1562.804,-560.872,,10523.4,5.7626,-534.7,4873.9,-200.1,1917.4,29.9,96.2767,-0.1092
2284.982,1562.889,-631.325,,10483.2,5.8053,-532.6,4904.5,-207.8,1941.5,30.0,97.1603,-0.1245
2285.135,1562.974,-702.783,,10412.6,5.8479,-530.6,4935.0,-215.4,1965.6,30.1,98.0439,-0.1398
2285.287,1563.060,-788.055,,10361.2,5.8908,-518.4,4946.2,-227.8,1984.3,30.1,98.9591,-0.1551
2285.440,1563.145,-881.115,,10327.5,5.9337,-501.8,4949.2,-242.3,2000.8,30.2,99.8877,-0.1703
2285.592,1563.230,-974.173,,10348.8,5.9767,-485.2,4952.2,-256.8,2017.2,30.2,100.8163,-0.1855
2285.744,1563.316,-1067.229,,10368.6,6.0196,-468.7,4955.2,-271.4,2033.7,30.3,101.7450,-0.2007
2285.897,1563.401,-1160.282,,10378.6,6.0626,-452.1,4958.1,-285.9,2050.2,30.3,102.6736,-0.2159
2286.049,1563.486,-1253.334,,10371.3,6.1055,-435.5,4961.1,-300.4,2066.6,30.4,103.6022,-0.2311
2286.202,1563.572,-1346.383,,10354.9,6.1485,-419.0,4964.1,-314.9,2083.1,30.4,104.5307,-0.2463
2286.354,1563.657,-1439.430,,10356.8,6.1914,-402.4,4967.1,-329.4,2099.5,30.5,105.4593,-0.2615
2286.506,1563.742,-1532.476,,10345.9,6.2343,-385.9,4970.0,-343.9,2116.0,30.5,106.3878,-0.2767
2286.659,1563.828,-1625.519,,10318.1,6.2773,-369.3,4973.0,-358.3,2132.4,30.6,107.3164,-0.2920
2286.811,1563.913,-1718.561,,10352.1,6.3202,-352.8,4976.0,-372.8,2148.9,30.6,108.2449,-0.3072
2286.964,1563.998,-1811.601,,10424.2,6.3632,-336.2,4978.9,-387.3,2165.3,30.7,109.1734,-0.3224
2287.116,1564.084,-1904.638,,10449.7,6.4061,-319.6,4981.9,-401.8,2181.8,30.7,110.1019,-0.3376
2287.268,1564.169,-1997.674,,10440.3,6.4491,-303.1,4984.9,-416.3,2198.2,30.8,111.0304,-0.3528
2287.421,1564.254,-2090.707,,10449.0,6.4920,-286.5,4987.8,-430.8,2214.7,30.8,111.9589,-0.3680
2287.573,1564.340,-2183.738,,10467.0,6.5349,-270.0,4990.8,-445.2,2231.1,30.9,112.8874,-0.3832
2287.726,1564.425,-2276.768,,10479.8,6.5779,-253.4,4993.7,-459.7,2247.5,30.9,113.8158,-0.3984
2287.878,1564.510,-2369.795,,10553.0,6.6208,-236.9,4996.7,-474.2,2264.0,31.0,114.7442,-0.4136
2288.030,1564.596,-2462.820,,10615.2,6.6638,-220.3,4999.6,-488.7,2280.4,31.0,115.6727,-0.4288
2288.183,1564.681,-2555.842,,10641.8,6.7067,-203.8,5002.6,-503.1,2296.8,31.1,116.6010,-0.4440
2288.335,1564.766,-2648.862,,10690.7,6.7496,-187.2,5005.5,-517.6,2313.3,31.1,117.5294,-0.4592
2288.488,1564.852,-2741.880,,10746.3,6.7926,-170.7,5008.5,-532.1,2329.7,31.2,118.4578,-0.4744
2288.640,1564.937,-2834.895,,10769.2,6.8355,-154.2,5011.4,-546.5,2346.1,31.2,119.3861,-0.4896
2288.792,1565.022,-2929.640,,10785.7,6.8750,-133.9,5001.4,-557.9,2356.0,31.3,120.3289,-0.5042
2288.945,1565.107,-3028.546,,10794.5,6.9048,-102.9,4954.6,-560.4,2346.9,31.3,121.3130,-0.5170
2289.097,1565.193,-3127.610,,10767.2,6.9346,-71.8,4907.8,-562.9,2337.8,31.4,122.2971,-0.5297
2289.250,1565.278,-3226.672,,10724.6,6.9644,-40.8,4861.0,-565.4,2328.8,31.4,123.2811,-0.5425
2289.402,1565.363,-3325.731,,10677.4,6.9941,-9.8,4814.1,-568.0,2319.7,31.5,124.2652,-0.5552
2289.554,1565.449,-3424.787,,10655.6,7.0239,21.2,4767.3,-570.5,2310.7,31.5,125.2492,-0.5680
2289.707,1565.534,-3523.841,,10656.1,7.0537,52.2,4720.5,-573.0,2301.6,31.6,126.2331,-0.5807
2289.859,1565.619,-3622.891,,10664.0,7.0835,83.1,4673.7,-575.6,2292.6,31.6,127.2171,-0.5935
2290.012,1565.704,-3721.150,,10701.4,7.1130,113.9,4627.2,-578.1,2283.6,31.6,128.1932,-0.6061
2290.164,1565.780,-3809.829,,10725.0,7.1397,141.6,4585.3,-580.4,2275.5,31.7,129.0741,-0.6175
2290.316,1565.857,-3898.506,,10664.3,7.1663,169.4,4543.4,-582.6,2267.4,31.7,129.9550,-0.6290
2290.469,1565.933,-3987.179,,10578.6,7.1930,197.1,4501.5,-584.9,2259.3,31.7,130.8359,-0.6404
2290.621,1566.010,-4075.851,,10506.6,7.2196,224.8,4459.6,-587.2,2251.2,31.8,131.7168,-0.6518
2290.774,1566.086,-4164.519,,10466.0,7.2463,252.5,4417.7,-589.5,2243.1,31.8,132.5976,-0.6632
2290.926,1566.162,-4253.186,,10444.5,7.2730,280.3,4375.8,-591.7,2235.0,31.9,133.4785,-0.6746
2291.078,1566.239,-4341.850,,10419.4,7.2996,308.0,4333.9,-594.0,2226.9,31.9,134.3593,-0.6860
2291.231,1566.315,-4430.512,,10395.2,7.3263,335.7,4292.0,-596.3,2218.9,31.9,135.2400,-0.6974
2291.383,1566.392,-4519.174,,10357.9,7.3530,363.4,4250.1,-598.6,2210.8,32.0,136.1208,-0.7089
2291.536,1566.468,-4607.833,,10324.1,7.3796,391.1,4208.2,-600.9,2202.7,32.0,137.0016,-0.7203
2291.688,1566.544,-4696.492,,10303.7,7.4063,418.8,4166.3,-603.2,2194.6,32.1,137.8823,-0.7317
2291.840,1566.621,-4785.147,,10295.7,7.4330,446.5,4124.4,-605.5,2186.5,32.1,138.7630,-0.7431
2291.993,1566.697,-4873.799,,10349.6,7.4596,474.2,4082.5,-607.7,2178.4,32.1,139.6438,-0.7545
2292.145,1566.774,-4962.449,,10444.0,7.4863,501.9,4040.6,-610.0,2170.4,32.2,140.5244,-0.7659
2292.298,1566.850,-5051.096,,10580.5,7.5130,529.6,3998.7,-612.3,2162.3,32.2,141.4051,-0.7773
2292.450,1566.926,-5139.741,,10695.5,7.5397,557.3,3956.8,-614.6,2154.2,32.2,142.2857,-0.7888
2292.602,1567.003,-5227.582,,10757.5,7.5656,584.7,3913.3,-616.7,2145.3,32.3,143.1665,-0.8000
2292.755,1567.079,-5293.916,,10740.9,7.5733,604.1,3828.3,-612.9,2113.4,32.3,144.0533,-0.8065
2292.907,1567.156,-5360.250,,10600.4,7.5809,623.4,3743.2,-609.0,2081.5,32.4,144.9400,-0.8131
2293.060,1567.232,-5426.585,,10474.4,7.5885,642.8,3658.1,-605.2,2049.6,32.4,145.8268,-0.8197
2293.212,1567.308,-5492.920,,10422.2,7.5961,662.2,3573.1,-601.3,2017.7,32.4,146.7135,-0.8262
2293.364,1567.385,-5559.256,,10364.4,7.6037,681.6,3488.0,-597.5,1985.8,32.5,147.6002,-0.8328
2293.517,1567.461,-5625.593,,10309.1,7.6113,700.9,3402.9,-593.7,1953.9,32.5,148.4869,-0.8393
2293.669,1567.537,-5691.930,,10288.3,7.6190,720.3,3317.9,-589.8,1922.0,32.5,149.3736,-0.8459
2293.822,1567.614,-5758.268,,10295.1,7.6266,739.7,3232.8,-586.0,1890.1,32.6,150.2603,-0.8525
