DEPT,TWT,amp,AI_Log,Int,D2,Quadr,TraceGrad,GradMag,Freq,Phase,CosPhase,AI_Jason_inv
2888.9,1835.8,3272.9,8339,5.73,-652.4,-3736.4,316.4,1738.9,35.7,-48.6214,0.6431,10672.84766
2889.1,1835.8,3324,8093,5.71,-670.4,-3682.5,314.4,1714.8,35.8,-47.7778,0.6535,10703.48242
2889.2,1835.9,3375.2,7892,5.69,-688.3,-3628.7,312.5,1690.7,35.8,-46.9342,0.6638,10734.11426
2889.4,1835.9,3426.3,8006,5.68,-706.3,-3574.8,310.5,1666.6,35.8,-46.0906,0.6742,10764.74707
2889.6,1836,3477.5,8129,5.66,-724.3,-3521,308.5,1642.5,35.8,-45.2469,0.6846,10795.37793
2889.7,1836.1,3528.6,8240,5.64,-742.2,-3467.2,306.6,1618.4,35.9,-44.4033,0.695,10826.00879
2889.9,1836.1,3579.8,8328,5.62,-760.2,-3413.3,304.6,1594.3,35.9,-43.5596,0.7053,10856.6377
2890,1836.2,3630.9,8429,5.61,-778.2,-3359.5,302.6,1570.2,35.9,-42.7159,0.7157,10887.26563
2890.2,1836.3,3682.1,8675,5.59,-796.1,-3305.6,300.7,1546.2,35.9,-41.8722,0.7261,10917.89551
2890.3,1836.3,3733.3,9172,5.57,-814.1,-3251.8,298.7,1522.1,35.9,-41.0285,0.7364,10951.52832
2890.5,1836.4,3784.5,9724,5.56,-832.1,-3197.9,296.8,1498,36,-40.1848,0.7468,10993.08496
2890.6,1836.5,3835.7,10255,5.54,-850.1,-3144.1,294.8,1473.9,36,-39.341,0.7572,11034.64356
2890.8,1836.5,3886.8,10635,5.52,-868.1,-3090.2,292.8,1449.8,36,-38.4973,0.7676,11076.20313
2890.9,1836.6,3938,10933,5.5,-886.1,-3036.4,290.9,1425.7,36,-37.6536,0.7779,11117.76563
2891.1,1836.6,3989.2,11090,5.49,-904.1,-2982.5,288.9,1401.5,36.1,-36.8098,0.7883,11159.3291
2891.2,1836.7,4040.4,11186,5.47,-922.1,-2928.7,287,1377.4,36.1,-35.966,0.7987,11200.89746
2891.4,1836.8,4091.6,11486,5.45,-940.1,-2874.8,285,1353.3,36.1,-35.1222,0.8091,11242.46777
2891.5,1836.8,4142.8,11440,5.44,-958.1,-2821,283.1,1329.2,36.1,-34.2783,0.8194,11284.04199
2891.7,1836.9,4194,10890,5.42,-976.1,-2767.1,281.1,1305.1,36.2,-33.4344,0.8298,11325.61816
2891.8,1837,4245.3,10348,5.4,-994.1,-2713.3,279.2,1281,36.2,-32.5905,0.8402,11367.19824
2892,1837,4279.8,9840,5.39,-1002.8,-2650.6,273.5,1253.9,36.2,-31.7415,0.8477,11408.77832
2892.1,1837.1,4299.1,9377,5.37,-1002.6,-2579.6,264.3,1223.9,36.2,-30.8877,0.8524,11450.3584
2892.3,1837.2,4318.3,8942,5.36,-1002.5,-2508.6,255.1,1194,36.2,-30.0339,0.8572,11491.93945
2892.4,1837.2,4337.4,8556,5.35,-1002.3,-2437.6,245.9,1164,36.2,-29.1801,0.862,11533.52246
2892.6,1837.3,4356.6,8755,5.34,-1002.1,-2366.6,236.7,1134.1,36.2,-28.3262,0.8667,11575.10742
2892.8,1837.4,4375.7,9115,5.32,-1002,-2295.5,227.5,1104.1,36.3,-27.4724,0.8715,11616.69531
2892.9,1837.4,4394.9,9499,5.31,-1001.8,-2224.5,218.3,1074.1,36.3,-26.6185,0.8762,11658.28516
2893.1,1837.5,4414,9977,5.3,-1001.6,-2153.5,209,1044.1,36.3,-25.7646,0.881,11699.87793
2893.2,1837.5,4433.2,10456,5.29,-1001.5,-2082.4,199.8,1014.1,36.3,-24.9107,0.8858,11741.47266
2893.4,1837.6,4452.3,10825,5.27,-1001.3,-2011.4,190.6,984.1,36.3,-24.0567,0.8905,11783.06934
2893.5,1837.7,4471.5,11114,5.26,-1001.1,-1940.4,181.4,954.1,36.3,-23.2028,0.8953,11824.66797
2893.7,1837.7,4490.6,11402,5.25,-1001,-1869.3,172.2,924.1,36.3,-22.3489,0.9001,11866.26758
2893.8,1837.8,4509.8,11692,5.24,-1000.8,-1798.3,163,894,36.3,-21.4949,0.9048,11907.86719
2894,1837.9,4528.9,11929,5.22,-1000.6,-1727.2,153.8,864,36.4,-20.641,0.9096,11949.46777
2894.1,1837.9,4548.1,11926,5.21,-1000.5,-1656.2,144.5,833.9,36.4,-19.7871,0.9143,11991.06934
2894.3,1838,4567.2,11821,5.2,-1000.3,-1585.1,135.3,803.9,36.4,-18.9333,0.9191,12032.6709
2894.4,1838.1,4586.4,11783,5.19,-1000.1,-1514.1,126.1,773.8,36.4,-18.0794,0.9239,12074.27148
2894.6,1838.1,4605.6,11845,5.17,-1000,-1443,116.9,743.7,36.4,-17.2255,0.9286,12115.875
2894.7,1838.2,4624.7,11924,5.16,-999.8,-1371.9,107.6,713.6,36.4,-16.3716,0.9334,12157.48145
2894.9,1838.2,4643.9,11988,5.15,-999.7,-1300.9,98.4,683.5,36.4,-15.5177,0.9382,12199.08887
2895,1838.3,4663.1,12034,5.14,-999.5,-1229.8,89.2,653.4,36.4,-14.6637,0.9429,12240.69922
2895.2,1838.4,4682.2,12100,5.12,-999.3,-1158.7,80,623.3,36.5,-13.8097,0.9477,12282.31152
2895.3,1838.4,4701.4,12165,5.11,-999.2,-1087.7,70.7,593.2,36.5,-12.9557,0.9524,12323.92578
2895.5,1838.5,4720.6,12184,5.1,-999,-1016.6,61.5,563.1,36.5,-12.1017,0.9572,12365.54102
2895.6,1838.6,4739.8,12201,5.09,-998.9,-945.5,52.3,532.9,36.5,-11.2476,0.962,12407.1582
2895.8,1838.6,4759,12234,5.07,-998.7,-874.4,43.1,502.8,36.5,-10.3936,0.9667,12448.77734
2896,1838.7,4778.2,12217,5.06,-998.6,-803.3,33.8,472.6,36.5,-9.5396,0.9715,12490.39844
2896.1,1838.8,4797.3,11669,5.05,-998.4,-732.3,24.6,442.4,36.5,-8.6856,0.9763,12532.01953
2896.3,1838.8,4816.5,11045,5.04,-998.3,-661.2,15.4,412.2,36.5,-7.8316,0.981,12573.63867
2896.4,1838.9,4835.7,10491,5.02,-998.1,-590.1,6.1,382.1,36.6,-6.9776,0.9858,12615.16699
2896.6,1839,4854.9,9999,5.01,-998,-519,-3.1,351.9,36.6,-6.1236,0.9906,12648.22168
2896.7,1839,4866.1,9563,5,-997.7,-448.3,-12.2,334.9,36.6,-5.2723,0.9936,12671.10059
2896.9,1839.1,4853.3,9179,5,-997.3,-378.7,-21,357.3,36.6,-4.4292,0.9917,12693.97754
2897,1839.1,4840.6,8839,5.01,-996.9,-309.2,-29.8,379.6,36.6,-3.5861,0.9897,12716.85645
2897.2,1839.2,4827.9,8734,5.01,-996.5,-239.6,-38.5,402,36.6,-2.7431,0.9878,12739.73535
2897.3,1839.3,4815.2,8562,5.01,-996.1,-170.1,-47.3,424.3,36.6,-1.9,0.9858,12762.61621
2897.5,1839.3,4802.4,8226,5.01,-995.7,-100.5,-56.1,446.7,36.6,-1.0569,0.9839,12785.49902
2897.6,1839.4,4789.7,7968,5.02,-995.2,-30.9,-64.9,469,36.6,-0.2137,0.9819,12808.38477
2897.8,1839.5,4777,7791,5.02,-994.8,38.6,-73.6,491.4,36.6,0.6295,0.98,12831.27051
2897.9,1839.5,4764.3,7881,5.02,-994.4,108.2,-82.4,513.8,36.6,1.4726,0.978,12854.1582
2898.1,1839.6,4751.5,8395,5.02,-994,177.8,-91.2,536.2,36.6,2.3158,0.9761,12877.04688
2898.2,1839.7,4738.8,8847,5.03,-993.6,247.4,-100,558.5,36.6,3.159,0.9741,12899.93652
2898.4,1839.7,4726.1,9226,5.03,-993.2,317,-108.8,580.9,36.6,4.0023,0.9722,12922.83008
2898.5,1839.8,4713.4,9540,5.03,-992.8,386.6,-117.6,603.3,36.6,4.8456,0.9702,12945.72656
2898.7,1839.8,4700.7,9354,5.03,-992.4,456.2,-126.4,625.7,36.6,5.6889,0.9683,12968.62402
2898.8,1839.9,4687.9,9028,5.04,-992,525.8,-135.2,648.1,36.6,6.5322,0.9663,12991.52051
2899,1840,4675.2,9032,5.04,-991.6,595.4,-144,670.5,36.6,7.3755,0.9644,13014.41895
2899.2,1840,4662.5,9449,5.04,-991.2,665,-152.8,692.9,36.6,8.2189,0.9624,13037.31934
2899.3,1840.1,4649.8,9832,5.04,-990.8,734.6,-161.6,715.4,36.6,9.0623,0.9605,13060.22363
2899.5,1840.2,4637,10036,5.05,-990.4,804.3,-170.4,737.8,36.6,9.9057,0.9585,13083.12695
2899.6,1840.2,4624.3,10262,5.05,-990,873.9,-179.2,760.2,36.6,10.7491,0.9566,13106.0332
2899.8,1840.3,4611.6,10595,5.05,-989.6,943.5,-188,782.6,36.6,11.5925,0.9546,13128.94043
2899.9,1840.4,4598.9,11068,5.05,-989.2,1013.2,-196.8,805.1,36.6,12.436,0.9527,13151.84961
2900.1,1840.4,4586.2,11418,5.06,-988.8,1082.8,-205.6,827.5,36.6,13.2795,0.9507,13174.76074
2900.2,1840.5,4573.4,11513,5.06,-988.4,1152.5,-214.4,850,36.6,14.123,0.9488,13197.67285
2900.4,1840.6,4560.7,11290,5.06,-988,1222.1,-223.3,872.4,36.6,14.9665,0.9468,13220.58594
2900.5,1840.6,4548,10742,5.06,-987.6,1291.8,-232.1,894.9,36.6,15.8101,0.9449,13243.50098
2900.7,1840.7,4535.3,10233,5.06,-987.2,1361.4,-240.9,917.4,36.6,16.6536,0.9429,13266.41797
2900.8,1840.7,4522.5,9774,5.07,-986.8,1431.1,-249.7,939.8,36.6,17.4972,0.941,13289.33594
2901,1840.8,4509.8,9341,5.07,-986.4,1500.8,-258.6,962.3,36.6,18.3408,0.939,13312.25586
2901.1,1840.9,4497.1,8946,5.07,-986,1570.4,-267.4,984.8,36.6,19.1844,0.9371,13335.17676
2901.3,1840.9,4484.3,8599,5.07,-985.6,1640.1,-276.2,1007.3,36.6,20.028,0.9351,13358.09863
2901.4,1841,4466.7,8296,5.08,-985.2,1709.8,-285.1,1029.7,36.6,20.8717,0.9331,13381.02246
2901.6,1841.1,4427.6,8046,5.08,-967.6,1763.5,-289,1052.3,36.6,21.725,0.9249,13403.94824
2901.7,1841.1,4383.4,7820,5.09,-949.8,1817,-292.8,1074.8,36.6,22.5784,0.9166,13426.87402
2901.9,1841.2,4339.1,7605,5.1,-932.1,1870.6,-296.7,1097.3,36.6,23.4318,0.9083,13449.80176
2902.1,1841.3,4294.9,7408,5.11,-914.3,1924.1,-300.5,1119.8,36.6,24.2852,0.9,13472.73145
2902.2,1841.3,4250.6,7244,5.11,-896.5,1977.6,-304.4,1142.3,36.6,25.1387,0.8917,13495.66113
2902.4,1841.4,4206.4,7094,5.12,-878.8,2031.2,-308.2,1164.9,36.6,25.9921,0.8835,13518.59277
2902.5,1841.4,4162.1,6946,5.13,-861,2084.7,-312.1,1187.4,36.6,26.8456,0.8752,13541.52637
2902.7,1841.5,4117.8,6815,5.14,-843.2,2138.3,-316,1209.9,36.5,27.699,0.8669,13564.45996
2902.8,1841.6,4073.6,6697,5.14,-825.4,2191.8,-319.8,1232.5,36.5,28.5525,0.8586,13575.25
2903,1841.6,4029.3,6587,5.15,-807.6,2245.4,-323.7,1255,36.5,29.4059,0.8503,13579.50391
2903.1,1841.7,3985,6491,5.16,-789.9,2298.9,-327.5,1277.6,36.5,30.2594,0.842,13583.75684
2903.3,1841.8,3940.8,6412,5.17,-772.1,2352.5,-331.4,1300.1,36.5,31.1128,0.8337,13588.01074
2903.4,1841.8,3896.5,6344,5.17,-754.3,2406.1,-335.2,1322.7,36.5,31.9663,0.8254,13592.26465
2903.6,1841.9,3852.2,6281,5.18,-736.5,2459.6,-339.1,1345.2,36.5,32.8199,0.8171,13596.51953
2903.7,1842,3807.9,6439,5.19,-718.7,2513.2,-342.9,1367.8,36.5,33.6735,0.8088,13600.77441
2903.9,1842,3763.6,7168,5.19,-700.8,2566.8,-346.8,1390.3,36.5,34.5272,0.8005,13605.03027
2904,1842.1,3719.3,7828,5.2,-683,2620.4,-350.6,1412.9,36.5,35.3809,0.7923,13609.28613
2904.2,1842.2,3675,8313,5.21,-665.2,2674,-354.5,1435.5,36.5,36.2346,0.784,13613.54199
2904.3,1842.2,3630.7,8720,5.22,-647.4,2727.6,-358.3,1458.1,36.5,37.0883,0.7757,13617.7959
2904.5,1842.3,3586.4,9089,5.22,-629.6,2781.1,-362.2,1480.6,36.5,37.9418,0.7674,13622.04981
2904.6,1842.3,3542.1,9431,5.23,-611.7,2834.7,-366,1503.2,36.5,38.7955,0.7591,13626.30371
2904.8,1842.4,3497.8,9495,5.24,-593.9,2888.3,-369.9,1525.8,36.5,39.6491,0.7508,13630.55957
2904.9,1842.5,3453.5,9279,5.25,-576.1,2941.9,-373.7,1548.4,36.5,40.5028,0.7425,13634.81445
2905.1,1842.5,3409.2,9131,5.25,-558.2,2995.5,-377.6,1571,36.5,41.3565,0.7342,13639.06836
2905.3,1842.6,3364.9,9330,5.26,-540.4,3049.1,-381.4,1593.6,36.5,42.2101,0.7259,13643.32227
2905.4,1842.7,3320.5,9888,5.27,-522.5,3102.7,-385.2,1616.2,36.5,43.0638,0.7176,13647.57715
2905.6,1842.7,3276.2,10211,5.28,-504.7,3156.3,-389.1,1638.8,36.5,43.9174,0.7093,13651.83106
2905.7,1842.8,3231.9,9844,5.28,-486.9,3209.9,-392.9,1661.4,36.5,44.771,0.701,13656.08496
2905.9,1842.9,3187.6,9406,5.29,-469,3263.5,-396.8,1684,36.5,45.6247,0.6927,13660.33984
2906,1842.9,3143.2,9015,5.3,-451.1,3317.1,-400.6,1706.6,36.5,46.4784,0.6844,13664.5957
2906.2,1843,3098.9,8789,5.31,-433.3,3370.7,-404.4,1729.2,36.5,47.3322,0.6761,13668.85059
2906.3,1843,3044.5,9203,5.3,-422.6,3403.5,-405.7,1742.6,36.5,48.1561,0.665,13673.10645
2906.5,1843.1,2986.5,9622,5.3,-414.5,3428.7,-406.1,1752.5,36.5,48.9693,0.6528,13677.36231
2906.6,1843.2,2928.4,10037,5.3,-406.4,3453.9,-406.4,1762.4,36.5,49.7825,0.6406,13681.61816
2906.8,1843.2,2870.4,10474,5.3,-398.3,3479.2,-406.7,1772.4,36.5,50.5958,0.6284,13685.875
2906.9,1843.3,2812.3,10823,5.29,-390.2,3504.4,-407.1,1782.3,36.5,51.4091,0.6162,13690.13086
2907.1,1843.4,2754.3,11201,5.29,-382.2,3529.6,-407.4,1792.2,36.5,52.2223,0.6039,13694.3877
2907.2,1843.4,2696.2,11624,5.29,-374.1,3554.9,-407.7,1802.2,36.5,53.0356,0.5917,13698.64356
2907.4,1843.5,2638.1,11974,5.29,-366,3580.1,-408.1,1812.1,36.5,53.8489,0.5795,13702.89941
2907.5,1843.6,2580.1,12201,5.28,-357.9,3605.4,-408.4,1822,36.5,54.6621,0.5673,13707.15527
2907.7,1843.6,2522,12270,5.28,-349.9,3630.6,-408.7,1832,36.5,55.4754,0.5551,13711.41211
2907.8,1843.7,2463.9,12362,5.28,-341.8,3655.8,-409.1,1841.9,36.5,56.2887,0.5429,13715.66797
2908,1843.8,2405.9,12640,5.27,-333.7,3681.1,-409.4,1851.9,36.5,57.102,0.5307,13719.92676
2908.1,1843.8,2347.8,12846,5.27,-325.7,3706.3,-409.7,1861.8,36.5,57.9152,0.5185,13724.18359
2908.3,1843.9,2289.7,12941,5.27,-317.6,3731.6,-410,1871.8,36.5,58.7284,0.5063,13728.44043
2908.5,1843.9,2231.6,13038,5.27,-309.6,3756.8,-410.4,1881.7,36.5,59.5416,0.4941,13732.69727
2908.6,1844,2173.5,13098,5.26,-301.5,3782.1,-410.7,1891.7,36.5,60.3548,0.4819,13736.95313
2908.8,1844.1,2115.5,13166,5.26,-293.4,3807.3,-411,1901.6,36.5,61.168,0.4697,13741.20898
2908.9,1844.1,2057.4,13245,5.26,-285.4,3832.6,-411.4,1911.6,36.5,61.9813,0.4575,13745.23145
2909.1,1844.2,1999.3,13264,5.26,-277.3,3857.8,-411.7,1921.6,36.5,62.7946,0.4453,13744.19629
2909.2,1844.3,1941.2,13067,5.25,-269.3,3883.1,-412,1931.5,36.5,63.6079,0.433,13741.87207
2909.4,1844.3,1883.1,12711,5.25,-261.3,3908.3,-412.3,1941.5,36.4,64.4211,0.4208,13739.54883
2909.5,1844.4,1825,12237,5.25,-253.2,3933.5,-412.7,1951.4,36.4,65.2343,0.4086,13737.22852
2909.7,1844.5,1766.9,11812,5.24,-245.2,3958.8,-413,1961.4,36.4,66.0473,0.3964,13734.90918
2909.8,1844.5,1708.8,11441,5.24,-237.1,3984,-413.3,1971.3,36.4,66.8603,0.3842,13732.58984
2910,1844.6,1650.7,11115,5.24,-229.1,4009.2,-413.6,1981.3,36.4,67.6733,0.372,13730.27344
2910.1,1844.6,1592.6,10861,5.24,-221.1,4034.5,-413.9,1991.3,36.4,68.4863,0.3598,13727.95606
2910.3,1844.7,1534.5,10782,5.23,-213,4059.7,-414.3,2001.2,36.4,69.2994,0.3476,13725.63965
2910.4,1844.8,1476.4,10859,5.23,-205,4085,-414.6,2011.2,36.4,70.1125,0.3354,13723.32324
2910.6,1844.8,1418.3,11173,5.23,-197,4110.2,-414.9,2021.2,36.4,70.9256,0.3232,13721.00879
2910.7,1844.9,1360.1,11389,5.23,-189,4135.5,-415.2,2031.2,36.4,71.7387,0.311,13718.69336
2910.9,1845,1302,11829,5.22,-180.9,4160.7,-415.5,2041.1,36.4,72.5518,0.2988,13716.37891
2911,1845,1241.2,12407,5.22,-168,4173.3,-417.2,2045.2,36.4,73.3862,0.2854,13714.06641
2911.2,1845.1,1177.4,12642,5.2,-149.4,4171.8,-420.4,2042.7,36.4,74.2444,0.2706,13711.75293
2911.3,1845.2,1113.7,12678,5.19,-130.9,4170.2,-423.5,2040.2,36.4,75.1026,0.2558,13709.44238
2911.5,1845.2,1049.9,12414,5.18,-112.4,4168.7,-426.7,2037.7,36.4,75.9608,0.241,13707.13086
2911.7,1845.3,986.1,12205,5.17,-93.9,4167.1,-429.8,2035.2,36.4,76.8192,0.2262,13704.82031
2911.8,1845.4,922.3,12304,5.15,-75.3,4165.6,-433,2032.7,36.4,77.6775,0.2114,13702.51074
2912,1845.4,858.5,12389,5.14,-56.8,4164.1,-436.2,2030.1,36.4,78.5358,0.1966,13700.20117
2912.1,1845.5,794.7,12281,5.13,-38.3,4162.5,-439.4,2027.6,36.4,79.394,0.1818,13697.89258
2912.3,1845.5,730.9,12069,5.12,-19.7,4161,-442.5,2025.1,36.4,80.2523,0.167,13695.58594
2912.4,1845.6,667.1,11882,5.1,-1.2,4159.5,-445.7,2022.6,36.4,81.1107,0.1522,13693.2793
2912.6,1845.7,603.2,11862,5.09,17.4,4157.9,-448.9,2020.1,36.4,81.9691,0.1374,13690.97266
2912.7,1845.7,539.4,12110,5.08,35.9,4156.4,-452.1,2017.6,36.3,82.8276,0.1226,13688.66699
2912.9,1845.8,475.6,12408,5.07,54.5,4154.9,-455.3,2015.1,36.3,83.6861,0.1078,13686.36035
2913,1845.9,411.7,13043,5.05,73,4153.3,-458.5,2012.6,36.3,84.5446,0.093,13684.05469
2913.2,1845.9,347.9,13639,5.04,91.6,4151.8,-461.7,2010.1,36.3,85.4033,0.0782,13681.74902
2913.3,1846,284,13762,5.03,110.1,4150.3,-464.9,2007.6,36.3,86.2619,0.0634,13679.44434
2913.5,1846.1,220.2,13751,5.02,128.7,4148.7,-468.1,2005.1,36.3,87.1205,0.0486,13677.13965
2913.6,1846.1,156.3,13715,5,147.2,4147.2,-471.3,2002.6,36.3,87.9792,0.0337,13674.83496
2913.8,1846.2,92.4,13706,4.99,165.8,4145.7,-474.5,2000.1,36.3,88.8379,0.0189,13672.53125
2913.9,1846.2,28.6,13705,4.98,184.4,4144.2,-477.7,1997.6,36.3,89.6966,0.0041,13670.22949
2914.1,1846.3,-35.3,13600,4.97,202.9,4142.6,-480.9,1995.1,36.3,90.5553,-0.0107,13667.92871
2914.2,1846.4,-99.2,13480,4.95,221.5,4141.1,-484.2,1992.6,36.3,91.414,-0.0255,13665.62695
2914.4,1846.4,-163.1,13470,4.94,240.1,4139.6,-487.4,1990.1,36.3,92.2727,-0.0403,13663.32617
2914.5,1846.5,-226.9,13540,4.93,258.7,4138,-490.6,1987.6,36.3,93.1315,-0.0551,13661.02539
2914.7,1846.6,-290.8,13662,4.92,277.2,4136.5,-493.9,1985.2,36.3,93.9903,-0.0699,13658.72559
2914.9,1846.6,-354.7,13740,4.9,295.8,4135,-497.1,1982.7,36.3,94.8492,-0.0847,13656.42676
2915,1846.7,-418.6,13816,4.89,314.4,4133.5,-500.3,1980.2,36.2,95.708,-0.0995,13654.12793
2915.2,1846.8,-482.6,13893,4.88,333,4131.9,-503.6,1977.7,36.2,96.5669,-0.1143,13651.44922
2915.3,1846.8,-546.5,13913,4.87,351.6,4130.4,-506.8,1975.2,36.2,97.4258,-0.1291,13647.33008
2915.5,1846.9,-610.4,13930,4.85,370.2,4128.9,-510.1,1972.7,36.2,98.2847,-0.1439,13642.89258
2915.6,1846.9,-674.3,13962,4.84,388.8,4127.4,-513.3,1970.2,36.2,99.1437,-0.1588,13638.45508
2915.8,1847,-734.5,13990,4.83,406.5,4119,-513.4,1964,36.2,100.0035,-0.1733,13634.0166
2915.9,1847.1,-786.5,14011,4.81,420.9,4085.5,-501.7,1944.2,36.2,100.8668,-0.187,13629.57617
2916.1,1847.1,-837.5,14056,4.79,435.3,4052.1,-489.9,1924.4,36.1,101.73,-0.2007,13625.13379
2916.2,1847.2,-888.6,14170,4.78,449.8,4018.6,-478.2,1904.6,36.1,102.5932,-0.2144,13620.69141
2916.4,1847.3,-939.6,14287,4.76,464.2,3985.1,-466.5,1884.7,36.1,103.4565,-0.228,13616.24902
2916.5,1847.3,-990.6,14341,4.74,478.6,3951.7,-454.8,1864.9,36.1,104.3198,-0.2417,13611.80469
2916.7,1847.4,-1041.7,14373,4.72,493.1,3918.2,-443.1,1845.1,36,105.1832,-0.2554,13607.3584
2916.8,1847.5,-1092.7,14413,4.7,507.5,3884.7,-431.4,1825.2,36,106.0467,-0.2691,13602.91113
2917,1847.5,-1143.8,14441,4.69,522,3851.2,-419.6,1805.4,36,106.9101,-0.2828,13598.46191
2917.1,1847.6,-1194.8,14469,4.67,536.5,3817.7,-407.9,1785.6,35.9,107.7736,-0.2964,13594.01367
2917.3,1847.7,-1245.9,14506,4.65,550.9,3784.3,-396.2,1765.7,35.9,108.6372,-0.3101,13589.56543
2917.4,1847.7,-1297,14510,4.63,565.4,3750.8,-384.5,1745.9,35.9,109.5008,-0.3238,13585.11426
2917.6,1847.8,-1348.1,14459,4.61,579.9,3717.3,-372.7,1726,35.9,110.3646,-0.3375,13580.66406
2917.7,1847.8,-1399.2,14410,4.6,594.4,3683.8,-361,1706.1,35.8,111.2284,-0.3512,13576.21094
2917.9,1847.9,-1450.2,14372,4.58,608.9,3650.3,-349.3,1686.3,35.8,112.0923,-0.3649,13571.75586
2918.1,1848,-1501.3,14336,4.56,623.4,3616.8,-337.5,1666.4,35.8,112.9561,-0.3786,13567.29883
2918.2,1848,-1552.4,14302,4.54,637.8,3583.2,-325.8,1646.5,35.7,113.8199,-0.3923,13562.83984
2918.4,1848.1,-1603.5,14270,4.53,652.3,3549.7,-314,1626.6,35.7,114.6836,-0.4059,13558.38086
2918.5,1848.2,-1654.6,14243,4.51,666.8,3516.2,-302.3,1606.8,35.7,115.5474,-0.4196,13553.91992
2918.7,1848.2,-1705.7,14222,4.49,681.3,3482.6,-290.5,1586.9,35.7,116.4112,-0.4333,13549.45801
2918.8,1848.3,-1756.8,14208,4.47,695.8,3449.1,-278.8,1567,35.6,117.275,-0.447,13544.99609
2919,1848.4,-1807.9,14190,4.45,710.3,3415.5,-267,1547.1,35.6,118.1387,-0.4607,13540.53125
2919.1,1848.4,-1859,14167,4.44,724.9,3382,-255.2,1527.2,35.6,119.0026,-0.4744,13536.06543
2919.3,1848.5,-1910.1,14148,4.42,739.4,3348.4,-243.5,1507.3,35.5,119.8665,-0.4881,13531.59961
2919.4,1848.5,-1961.2,14120,4.4,753.9,3314.9,-231.7,1487.3,35.5,120.7304,-0.5017,13527.13477
2919.6,1848.6,-2012.3,14074,4.38,768.4,3281.3,-219.9,1467.4,35.5,121.5944,-0.5154,13522.66699
2919.7,1848.7,-2063.5,14007,4.36,783,3247.8,-208.1,1447.5,35.5,122.4586,-0.5291,13518.19922
2919.9,1848.7,-2114.6,13946,4.35,797.5,3214.2,-196.4,1427.6,35.4,123.3228,-0.5428,13513.72949
2920,1848.8,-2165.7,13869,4.33,812,3180.6,-184.6,1407.7,35.4,124.187,-0.5565,13509.25879
2920.2,1848.9,-2216.9,13762,4.31,826.6,3147,-172.8,1387.7,35.4,125.0513,-0.5702,13504.78809
2920.3,1848.9,-2268,13660,4.29,841.1,3113.5,-161,1367.8,35.3,125.9155,-0.5839,13500.31348
2920.5,1849,-2318.7,13568,4.27,855.7,3079.9,-149.2,1347.8,35.3,126.7797,-0.5976,13495.83887
2920.6,1849.1,-2344.1,13485,4.26,851.6,3035.4,-140.3,1323.9,35.2,127.5627,-0.6066,13491.36426
2920.8,1849.1,-2367.9,13439,4.24,846.7,2990.5,-131.5,1299.8,35.2,128.3421,-0.6155,13486.88672
2920.9,1849.2,-2391.6,13434,4.23,841.8,2945.5,-122.7,1275.7,35.1,129.1215,-0.6243,13482.40918
2921.1,1849.3,-2415.4,13474,4.21,836.9,2900.6,-113.9,1251.6,35.1,129.9008,-0.6331,13477.92969
2921.3,1849.3,-2439.1,13508,4.19,832,2855.6,-105.2,1227.5,35,130.6802,-0.642,13473.45117
2921.4,1849.4,-2462.9,13513,4.18,827.1,2810.7,-96.4,1203.4,34.9,131.4596,-0.6508,13468.3916
2921.6,1849.4,-2486.6,13518,4.16,822.2,2765.7,-87.6,1179.3,34.9,132.2392,-0.6596,13461.25977
2921.7,1849.5,-2510.4,13578,4.15,817.3,2720.8,-78.8,1155.1,34.8,133.0187,-0.6685,13454.12891
2921.9,1849.6,-2534.1,13662,4.13,812.4,2675.8,-69.9,1131,34.8,133.7982,-0.6773,13446.99707
2922,1849.6,-2557.9,13723,4.11,807.5,2630.8,-61.1,1106.8,34.7,134.5777,-0.6862,13439.86621
2922.2,1849.7,-2581.6,13737,4.1,802.5,2585.8,-52.3,1082.7,34.6,135.3571,-0.695,13432.73731
2922.3,1849.8,-2605.4,13705,4.08,797.6,2540.8,-43.5,1058.5,34.6,136.1364,-0.7038,13425.60742
2922.5,1849.8,-2629.1,13667,4.07,792.7,2495.8,-34.7,1034.4,34.5,136.9158,-0.7126,13418.47852
2922.6,1849.9,-2652.8,13591,4.05,787.7,2450.9,-25.9,1010.2,34.5,137.6952,-0.7215,13411.34766
2922.8,1850,-2676.6,13443,4.03,782.8,2405.8,-17.1,986.1,34.4,138.4747,-0.7303,13404.2168
2922.9,1850,-2700.3,13225,4.02,777.9,2360.8,-8.2,961.9,34.3,139.2543,-0.7391,13397.08496
2923.1,1850.1,-2724,13011,4,772.9,2315.8,0.6,937.7,34.3,140.034,-0.748,13389.95508
2923.2,1850.1,-2747.8,12863,3.99,768,2270.8,9.4,913.5,34.2,140.8137,-0.7568,13382.82422
2923.4,1850.2,-2771.5,12784,3.97,763,2225.8,18.3,889.3,34.2,141.5934,-0.7656,13375.69336
2923.5,1850.3,-2795.3,12695,3.95,758.1,2180.8,27.1,865.1,34.1,142.373,-0.7745,13368.56348
2923.7,1850.3,-2819,12604,3.94,753.1,2135.7,35.9,840.9,34,143.1526,-0.7833,13361.43555
2923.8,1850.4,-2842.7,12547,3.92,748.2,2090.7,44.8,816.7,34,143.9321,-0.7921,13354.30664
